LAB_ID,LATITUDE,LONGITUDE,TYPE,NAME,ATTRIBUTE,GEOL_AGE,STRUCT_SRC,Strat Unit or Age at Total Depth,Series/System,Formation,Member,TOC %,S1 (mg HC/g rock),S2 (mg HC/g rock),S3 (mg CO2/g rock),Tmax (degC),HI ((S2/TOC)*100),OI ((S3/TOC)*100),S2/S3,(S1/TOC)*100,PI (S1/(S1+S2)),S1+S2,Calculated %Ro,Number of %Ro Readings,Total Sample %Ro,Number of Indigenous %Ro Readings,Indigenous %Ro (mean),%Ro Standard Deviation,%Ro Mean Corrected for Suppression,TAI Color,Thermal Alteration Index (TAI),Amorphous Debris %,Finely Disseminated Organic Matter %,Herbaceous Plant Debris %,Woody Plant Debris %,Coaly Fragments %,Algal Debris %,Palynomorphs %,Preservation in Source Material,Recovery from Source Material,Indigenous Vitrinite %,Caved Vitrinite %,Recycled/Oxidized Vitrinite %,Inertinite %,Solid Bitumen %,Amorphous Kerogen %,Kerogen Composition Comments,CAI Min,CAI Max ,CAI Field Number,USGS ID Number,Strat Unit Sampled for Mineralogy,Quartz %,Feldspar %,Carbonate %,Illite/Smectite %,Illite %,Kaolinite %,Chlorite %,Pyrite %,Other Minerals %,Total Clay %,LOI %,,,,,
,38.789331,-80.867285,,,,,,,Middle Devonian,Marcellus Shale,,2.44,0.86,0.73,0.4,481,30,16,1.83,35,0.54,1.59,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,WVA222,Marcellus Shale,29,1,20,0,33,2,0,12,3,36,2.22,,,,,
,39.197833,-79.04633,,,,,,,Upper Devonian,Harrell Shale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,91DW40,,,,,,,,,,,,,,,,,,
,39.2325,-78.987,,,,,,,Silurian,"Tonoloway or Keyser Limestone, probably Keyser Limestone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,91NS-17,,,,,,,,,,,,,,,,,,
,39.127732,-79.2463,,,,,,,Middle Devonian,Marcellus Shale,,3.46,0.09,0.05,0.15,301,1,4,0.33,3,0.64,0.14,,,,3,3.76,,,,3.6-3.8,,,,,,,,,,,,,,,,,,,,WVA24709,Marcellus Shale,54,1,5,0,25,0,7,8,0,32,3.16,,,,,
,38.98305,-79.12523,,,,,,,Middle Devonian,Millboro Shale,,0.74,0.03,0.02,0.11,449,3,15,0,4,0.6,0.05,0.92,19,2.35,2,1.66,0.04,,DBDG?,3.7?,88,10,2,,,,,good,good,tr?,,2,1,,97,,,,,WVA200,Millboro Shale,42,4,3,0,29,3,17,2,1,48,0.278,,,,,
,37.69361,-80.325836,,,,,,,Middle Devonian,Marcellus Shale,,1.74,0.29,0.11,0.31,396,6,18,0.35,17,0.73,0.4,,,,50,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,37.981385,-80.119164,,,,,,,Middle Devonian,Marcellus Shale,,1.95,0.35,0.11,0.3,346,6,15,0.37,18,0.76,0.46,,,,50,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,37.944442,-80.489723,,,,,,,Middle Devonian,Marcellus Shale,,1.48,0.14,0,0.21,,0,14,0,9,1,0.14,,,,50,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.339667,-78.462166,,,,,,,Silurian,Keyser Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,9-27-90I,,,,,,,,,,,,,,,,,,
,39.352833,-78.40716,,,,,,,Silurian,"Tonoloway or Keyser Limestone, probably Keyser Limestone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,91NS-1,,,,,,,,,,,,,,,,,,
,39.3545,-78.405833,,,,,,,Silurian,Keyser Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,91NS-2,,,,,,,,,,,,,,,,,,
,39.334667,-78.499166,,,,,,,Silurian,Keyser Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,91NS-3,,,,,,,,,,,,,,,,,,
,39.334667,-78.499166,,,,,,,Silurian,Keyser Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,91NS-4,,,,,,,,,,,,,,,,,,
,39.334667,-78.499166,,,,,,,Silurian,Keyser Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,91NS-5,,,,,,,,,,,,,,,,,,
,39.265,-78.541666,,,,,,,Silurian,Tonoloway Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,12-6-82A,,,,,,,,,,,,,,,,,,
,39.38,-78.770333,,,,,,,Middle Devonian,Needmore Shale or Marcellus Shale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,Head-24,,,,,,,,,,,,,,,,,,
,39.394667,-78.757,,,,,,,Middle Devonian,Marcellus Shale,Purcell Limestone Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,Head-27UB,,,,,,,,,,,,,,,,,,
,39.403333,-78.38333,,,,,,,Silurian,Tonoloway or Keyser Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,91DW13,,,,,,,,,,,,,,,,,,
,39.248667,-78.937833,,,,,,,Middle Devonian,Mahantango Formation,Pokejoy Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.5,OLDF-4B,,,,,,,,,,,,,,,,,,
,39.3795,-78.370833,,,,,,,Silurian,Keyser Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,91DW12,,,,,,,,,,,,,,,,,,
,39.131167,-78.6495,,,,,,,Silurian,"Tonoloway or Keyser Limestone, probably Keyser Limestone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,91NS-18,,,,,,,,,,,,,,,,,,
,39.131167,-78.6495,,,,,,,Silurian,"Tonoloway or Keyser Limestone, probably Keyser Limestone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,91NS-19,,,,,,,,,,,,,,,,,,
,39.331167,-78.802833,,,,,,,Silurian,Keyser Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,6-21-75I,,,,,,,,,,,,,,,,,,
,39.336167,-78.786166,,,,,,,Lower Devonian,Oriskany Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,90MK37-RO,,,,,,,,,,,,,,,,,,
,39.2805,-78.853833,,,,,,,Lower Devonian,New Creek Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,91NS-15,,,,,,,,,,,,,,,,,,
,39.360333,-78.79716,,,,,,,Middle Devonian,Mahantango Formation,Pokejoy Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,Rom-108,,,,,,,,,,,,,,,,,,
,39.292167,-78.857,,,,,,,Middle Devonian,Mahantango Formation,Pokejoy Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.5, 9-11-91,,,,,,,,,,,,,,,,,,
,39.327833,-78.797166,,,,,,,Lower Devonian,Oriskany Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,Romney,,,,,,,,,,,,,,,,,,
,39.235333,-78.8645,,,,,,,Silurian,Tonoloway Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,9-26-90E,,,,,,,,,,,,,,,,,,
,39.398333,-78.740333,,,,,,,Lower Devonian,Corriganville Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,9-25-90A,,,,,,,,,,,,,,,,,,
,39.398333,-78.740333,,,,,,,Silurian,Keyser Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.5,9-25-90B,,,,,,,,,,,,,,,,,,
,39.398333,-78.740333,,,,,,,Silurian,Keyser Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,9-25-90C,,,,,,,,,,,,,,,,,,
,39.398333,-78.740333,,,,,,,Lower Devonian,Corriganville Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.5,90MK35-WA,,,,,,,,,,,,,,,,,,
,39.4255,-78.696666,,,,,,,Middle Devonian,Needmore Shale or Marcellus Shale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,Spring-50,,,,,,,,,,,,,,,,,,
,39.445833,-78.7145,,,,,,,Middle Devonian,Marcellus Shale,Purcell Limestone Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,Spring-65,,,,,,,,,,,,,,,,,,
,39.483667,-78.664666,,,,,,,Middle Devonian,Marcellus Shale,Purcell Limestone Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,Spring-81,,,,,,,,,,,,,,,,,,
,39.248,-78.5245,,,,,,,Silurian,Tonoloway Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,9-27-90H,,,,,,,,,,,,,,,,,,
,39.153,-78.594166,,,,,,,Silurian,McKenzie or Wills Creek Formation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,91NS-14,,,,,,,,,,,,,,,,,,
,39.184667,-78.542166,,,,,,,Silurian,Wills Creek Formation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,91NS-20,,,,,,,,,,,,,,,,,,
,40.580789,-80.5904,,,,,,,Middle Devonian,Marcellus Shale,,3.14,1.37,1.68,0.46,462,54,15,3.65,44,0.45,3.05,,,,22,1.65,,,,3.2-3.6,,,,,,,,,,,,,,,,,,,,WVA24712,Marcellus Shale,,,,,,,,,,,,,,,,
,39.056167,-78.725,,,,,,,Silurian,Tonoloway Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,7-15-73EA,,,,,,,,,,,,,,,,,,
,39.0645,-78.667833,,,,,,,Silurian,Tonoloway Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,8-15-90A,,,,,,,,,,,,,,,,,,
,39.1845,-79.000833,,,,,,,Lower Devonian,New Creek Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,9-26-90F,,,,,,,,,,,,,,,,,,
,39.185,-79.001666,,,,,,,Silurian,Keyser Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,9-26-90G,,,,,,,,,,,,,,,,,,
,39.1845,-79.000833,,,,,,,Lower Devonian,Shriver Chert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,90MK32-PC,,,,,,,,,,,,,,,,,,
,39.233333,-78.915833,,,,,,,Upper Devonian,Harrell Shale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.5,9-26-90D,,,,,,,,,,,,,,,,,,
,39.166667,-78.939666,,,,,,,Lower Devonian,Oriskany Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,9-27-90B,,,,,,,,,,,,,,,,,,
,39.1955,-78.9675,,,,,,,Middle Devonian,Mahantango Formation,Pokejoy Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.5,OLDF-103,,,,,,,,,,,,,,,,,,
,39.206333,-78.93283,,,,,,,Middle Devonian,Mahantango Formation,Pokejoy Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.5,OLDF-70,,,,,,,,,,,,,,,,,,
,39.061667,-79.025,,,,,,,Middle Devonian,Tully Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,9-27-90D,,,,,,,,,,,,,,,,,,
,39.0545,-78.508333,,,,,,,Ordovician,Martinsburg Formation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,90DW32,,,,,,,,,,,,,,,,,,
,39.026333,-78.599167,,,,,,,Silurian,Tonoloway Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,91NS-13,,,,,,,,,,,,,,,,,,
,39.0475,-78.744444,,,,,,,Upper Devonian,Harrell Shale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WVA201,Harrell Shale,47,4,0,0,22,6,19,0,0,47,0,,,,,
,39.157775,-80.327225,,,,,,,Middle Devonian,Marcellus Shale,,0.47,0.04,0,0.2,,0,43,0,9,1,0.04,,,,48,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.157768,-80.3271,,,,,,,Middle Devonian,Marcellus Shale,,3.85,0.65,0.25,0.23,454,6,6,1.09,17,0.72,0.9,,,,64,1.94,,,,3.6-3.8,,,,,,,,,,,,,,,,,,,,WVA24701,Marcellus Shale,44,1,2,0,31,1,16,4,0,47,2.9,,,,,
,38.805835,-81.79583,,,,,,,Upper Devonian,West Falls Formation,Rhinestreet Shale Member,2.12,0.77,3.21,0.37,440,151,17,8.68,36,0.19,3.98,,,,67,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.273333,-78.019166,,,,,,,Ordovician,New Market Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,8-16-90E,,,,,,,,,,,,,,,,,,
,39.286667,-78.017166,,,,,,,Ordovician,Edinburg Formation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,8-16-90F,,,,,,,,,,,,,,,,,,
,39.345333,-77.9395,,,,,,,Ordovician,Chambersburg Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.5,4-1-91P,,,,,,,,,,,,,,,,,,
,39.2675,-77.9905,,,,,,,Ordovician,Chambersburg Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.5,4-1-91Q,,,,,,,,,,,,,,,,,,
,39.303833,-77.988333,,,,,,,Ordovician,Edinburg Formation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.5,8-16-90G,,,,,,,,,,,,,,,,,,
,38.427776,-81.557778,,,,,,,Upper Devonian,West Falls Formation,Rhinestreet Shale Member,1.89,1.2,1.4,0.68,448,74,36,2.06,63,0.46,2.6,,,,50,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38.296669,-81.370835,,,,,,,Upper Devonian,West Falls Formation,Rhinestreet Shale Member,0.47,0.01,0.07,0.32,454,15,68,0.22,2,0.22,0.08,,,,16,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38.402588,-81.546092,,,,,,,Upper Devonian,Ohio Shale,Huron Member,1.05,0.51,0.74,0.44,436,71,42,1.68,49,0.41,1.25,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,WVA225,(lower) Huron Member of Ohio Shale,37,2,0,0,31,4,19,4,2,55,0.754,,,,,
,38.258575,-81.63494,,,,,,,Upper Devonian,Ohio Shale,Huron Member,1.23,0.6,0.87,0.51,434,71,41,1.71,49,0.41,1.47,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,WVA227,(lower) Huron Member of Ohio Shale,37,3,0,0,33,4,17,4,0,55,0.906,,,,,
,38.387446,-81.40882,,,,,,,Upper Devonian,Ohio Shale,Huron Member,0.54,0.25,0.25,0.4,436,46,74,0.63,46,0.5,0.5,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,WVA229,(lower) Huron Member of Ohio Shale,38,2,2,0,31,5,17,3,0,54,0.51,,,,,
,38.530636,-81.439756,,,,,,,Middle Devonian,Marcellus Shale,,6.87,4.92,11.03,0.54,447,161,8,20.43,72,0.31,15.95,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,WVA203,Marcellus Shale,39,5,6,0,35,2,6,7,2,42,5.84,,,,,
,38.387446,-81.40882,,,,,,,Middle Devonian,Marcellus Shale,,2.59,1.88,1.55,0.75,439,60,29,2.07,73,0.55,3.43,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,WVA231,Marcellus Shale,36,1,1,0,39,2,14,5,2,55,2.25,,,,,
,38.402588,-81.546092,,,,,,,Upper Devonian,West Falls Formation,Rhinestreet Shale Member,2.21,1.65,2.76,0.72,444,125,33,3.83,75,0.37,4.41,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,WVA226,Rhinestreet Shale Member of West Falls Formation,37,1,0,0,36,2,15,6,0,53,2.13,,,,,
,38.258575,-81.63494,,,,,,,Upper Devonian,West Falls Formation,Rhinestreet Shale Member,1.72,1.27,1.1,0.57,442,64,33,1.93,74,0.54,2.37,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,WVA228,Rhinestreet Shale Member of West Falls Formation,34,3,1,0,36,2,17,5,0,55,2.33,,,,,
,38.387446,-81.40882,,,,,,,Upper Devonian,West Falls Formation,Rhinestreet Shale Member,0.83,0.33,0.38,0.52,434,46,63,0.73,40,0.47,0.71,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,WVA230,Rhinestreet Shale Member of West Falls Formation,32,1,0,0,36,3,21,3,0,60,0.726,,,,,
,38.098889,-82.224442,,,,,,,Upper Devonian,Ohio Shale,Huron Member,5.13,3.52,14.18,0.34,447,276,7,41.71,69,0.2,17.7,,,,50,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38.096671,-82.240838,,,,,,,Upper Devonian,Ohio Shale,Huron Member,6.36,4.2,22.24,0.4,448,350,6,55.6,66,0.16,26.44,,,,51,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38.218444,-81.970191,,,,,,,Upper Devonian,Ohio Shale,Huron Member,1.8,0.58,2.4,0.51,435,134,28,4.71,32,0.2,2.98,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,WVA209,(lower) Huron Member of Ohio Shale,44,3,0,0,29,4,14,4,2,47,1.29,,,,,
,38.092053,-81.967506,,,,,,,Upper Devonian,Ohio Shale,Huron Member,1.87,1.22,3.1,0.67,439,166,36,4.63,65,0.28,4.32,0.74,,, ,,,,,,,,,,,,,,,,,,,,,,,,,WVA211,(lower) Huron Member of Ohio Shale,36,3,1,0,34,3,16,5,0,52,1.53,,,,,
,38.049361,-82.039374,,,,,,,Middle Devonian,Marcellus Shale,,2.95,1.75,2.96,0.71,442,100,24,4.17,59,0.37,4.71,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,WVA213,Marcellus Shale,33,2,3,0,40,2,12,7,0,55,2.9,,,,,
,38.218444,-81.970191,,,,,,,Upper Devonian,West Falls Formation,Rhinestreet Shale Member,2.69,1.22,2.88,0.75,438,107,28,3.84,45,0.3,4.1,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,WVA210,Rhinestreet Shale Member of West Falls Formation,38,2,1,0,36,2,11,8,2,50,2.31,,,,,
,38.049361,-82.039374,,,,,,,Upper Devonian,West Falls Formation,Rhinestreet Shale Member,2.48,1.31,2.14,1.11,443,86,45,1.93,53,0.38,3.45,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,WVA212,Rhinestreet Shale Member of West Falls Formation,37,2,0,0,36,2,11,10,2,48,2,,,,,
,37.891391,-81.841667,,,,,,,Upper Devonian,West Falls Formation,Rhinestreet Shale Member,1.6,0.56,0.69,0.45,472,43,28,1.53,35,0.45,1.25,,,,50,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,37.891412,-81.841575,,,,,,,Upper Devonian,Ohio Shale,Huron Member,0.29,0.1,0.03,0.35,414,10,122,0.09,34,0.77,0.13,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,WVA239,(lower) Huron Member of Ohio Shale,39,2,1,0,30,4,20,3,0,53,0.806,,,,,
,37.891412,-81.841575,,,,,,,Upper Devonian,West Falls Formation,Rhinestreet Shale Member,1.64,0.86,0.63,0.45,451,38,27,1.4,52,0.58,1.49,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,WVA240,Rhinestreet Shale Member of West Falls Formation,39,2,1,0,34,3,14,5,3,51,1.43,,,,,
,39.431946,-80.012223,,,,,,,Middle Devonian,Marcellus Shale,,1.38,0.31,0.05,0.16,,4,12,0.31,22,0.86,0.36,,,,18,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.432174,-80.0121,,,,,,,Middle Devonian,Marcellus Shale,,2.76,0.41,0.17,0.15,,6,5,1.13,15,0.71,0.58,,,,50,1.63,,,,3.3-3.6,,,,,,,,,,,,,,,,,,,,WVA24702,Marcellus Shale,50,2,1,0,29,0,12,6,0,41,2.21,,,,,
,39.903613,-80.803055,,,,,,,Middle Devonian,Marcellus Shale,,1.98,0.92,1.38,0.2,445,70,10,6.9,46,0.4,2.3,,,,50,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.735051,-80.645081,,,,,,,Upper Devonian,Genesee Formation,Geneseo Shale Member,5.9,1.46,1.04,2.13,459,18,36,0.49,25,0.58,2.5,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,WVA204,Geneseo Shale Member of Genesee Formation,47,3,5,0,29,2,8,7,1,38,6.82,,,,,
,39.735051,-80.645081,,,,,,,Middle Devonian,Hamilton Group,,2.79,0.35,0.1,0.82,428,4,29,0.12,12,0.78,0.45,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,WVA205,Hamilton Group,38,2,13,0,28,2,12,5,0,42,2.5,,,,,
,39.735051,-80.645081,,,,,,,Middle Devonian,Marcellus Shale,,6.94,0.8,0.2,1.03,301,3,15,0.19,12,0.8,1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,WVA206,Marcellus Shale,48,2,4,0,32,1,0,8,4,33,7.71,,,,,
,39.903691,-80.803,,,,,,,Middle Devonian,Marcellus Shale,,5.85,2.66,6.35,0.55,450,109,9,11.55,45,0.3,9.01,,,,33,1.19,,,,3.0-3.2,,,,,,,,,,,,,,,,,,,,WVA24711,Marcellus Shale,,,,,,,,,,,,,,,,
,38.925,-82.0625,,,,,,,Upper Devonian,West Falls Formation,Rhinestreet Shale Member,,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38.925,-82.0625,,,,,,,Upper Devonian,West Falls Formation,Rhinestreet Shale Member,,,,,,,,,,,,,,,,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38.925,-82.0625,,,,,,,Upper Devonian,West Falls Formation,Rhinestreet Shale Member,,,,,,,,,,,,,,,,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38.925,-82.0625,,,,,,,Upper Devonian,West Falls Formation,Rhinestreet Shale Member,,,,,,,,,,,,,,,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38.925,-82.0625,,,,,,,Upper Devonian,West Falls Formation,Rhinestreet Shale Member,,,,,,,,,,,,,,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38.925,-82.0625,,,,,,,Upper Devonian,West Falls Formation,Rhinestreet Shale Member,,,,,,,,,,,,,,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38.925,-82.0625,,,,,,,Upper Devonian,West Falls Formation,Rhinestreet Shale Member,,,,,,,,,,,,,,,,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38.925,-82.0625,,,,,,,Upper Devonian,West Falls Formation,Rhinestreet Shale Member,,,,,,,,,,,,,,,,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38.925,-82.0625,,,,,,,Upper Devonian,West Falls Formation,Rhinestreet Shale Member,,,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,37.255282,-81.610833,,,,,,,Middle Devonian,Marcellus Shale,,0.99,0.21,0.07,0.39,,7,39,0.18,21,0.75,0.28,,,,50,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,39.368833,-79.031333,,,,,,,Lower Devonian,New Creek Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,NC8-7-84P,,,,,,,,,,,,,,,,,,
,39.3595,-78.9995,,,,,,,Silurian,Keyser Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,9-26-90C,,,,,,,,,,,,,,,,,,
,39.338833,-78.923,,,,,,,Upper Devonian,Harrell Shale,Burket Shale Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,90DW10,,,,,,,,,,,,,,,,,,
,39.338833,-78.923,,,,,,,Upper Devonian,Harrell Shale,Burket Shale Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,90DW16,,,,,,,,,,,,,,,,,,
,39.338833,-78.923,,,,,,,Upper Devonian,Harrell Shale,Burket Shale Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,90DW18a,,,,,,,,,,,,,,,,,,
,39.338833,-78.923,,,,,,,Upper Devonian,Harrell Shale,Burket Shale Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,90DW18b,,,,,,,,,,,,,,,,,,
,39.338833,-78.923,,,,,,,Upper Devonian,Harrell Shale,Burket Shale Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,90DW19,,,,,,,,,,,,,,,,,,
,39.338833,-78.923,,,,,,,Upper Devonian,Harrell Shale,Burket Shale Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,90DW21,,,,,,,,,,,,,,,,,,
,39.338833,-78.923,,,,,,,Middle Devonian,Mahantango Formation,Pokejoy Member,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,90DW35,,,,,,,,,,,,,,,,,,
,39.423,-78.943833,,,,,,,Lower Devonian,New Creek Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,9-25-90E,,,,,,,,,,,,,,,,,,
,39.468333,-78.910833,,,,,,,Lower Devonian,Shriver Chert (top) or Oriskany Sandstone (basal),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.5,9-26-90A,,,,,,,,,,,,,,,,,,
,39.391333,-78.975333,,,,,,,Silurian,Tonoloway Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,9-27-90A,,,,,,,,,,,,,,,,,,
,39.437,-78.95966,,,,,,,Silurian,Keyser Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,4,Rte 46/8,,,,,,,,,,,,,,,,,,
,39.501333,-78.883666,,,,,,,Lower Devonian,Corriganville Limestone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,91NS-16,,,,,,,,,,,,,,,,,,
